-98.541909,-98.593178,-98.601024,-98.588023,-98.566489,-98.542850,-98.520333,-98.500594,-98.443014, #STO-3G
-98.543145,-98.594626,-98.602709,-98.590020,-98.568904,-98.545809,-98.523972,-98.505043,-98.454065, #STO-3G
-100.074655,-100.106358,-100.103934,-100.086371,-100.062807,-100.037786,-100.013554,-99.991204,-99.891042, #6-31G
-100.079069,-100.109765,-100.107033,-100.089781,-100.067029,-100.043197,-100.020433,-99.999759,-99.916156,
